pilot_name,prompt_mode,prompt_sequence,scenario_id,scenario_title,category,model_id,model_label,provider,model,trial,prompt,prompt_sha256
structured_prompt_pilot_v3,structured_prompt_pilot_v3,23,GR_GPS_001,GPS clock rates - gravitational vs velocity shift,General Relativity,model_mistral_nemo_12b,Mistral NeMo 12B,OpenAI-compatible,mistralai/mistral-nemo,1,"Solve the following scenario.
GPS satellites orbit at $r = 26\,562$ km from Earth's center on nearly circular orbits. Earth: $GM_E = 3.986\times 10^{14}$ m$^3$/s$^2$, surface radius $R_E = 6371$ km. Ignore Earth's rotation and higher-order terms.

Conventions: report each effect as microseconds per day of satellite-clock rate relative to a ground clock; ""gravitational"" = potential difference term; ""velocity"" = special-relativistic dilation with orbital speed $v^2 = GM_E/r$.

Tasks:
1. Compute the gravitational (blueshift) rate difference in microseconds/day. Which clock runs faster?
2. Compute the velocity (time-dilation) rate difference in microseconds/day, and its sign.
3. Compute the NET rate in microseconds/day, with sign.
4. If uncorrected, how large a ranging error accumulates in one day? Explain why the two effects have opposite signs.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Gravitational.** Δrate_grav = GM_E(1/R_E − 1/r)/c². The satellite sits at higher (less negative) potential, so its clock runs **faster**: GM_E(1/____×10⁶ − 1/2.6562×10⁷)/c² = ____×10⁻¹⁰ → ×86400×10⁶ = **+____ μs/day (faster)**.
2. **Velocity.** Δrate_vel = −v²/(2c²) with v² = GM_E/r. = −(GM_E/r)/(2c²) = −8.35×10⁻¹¹ → ×86400×10⁶ = **−____ μs/day (slower)** — magnitude ____.
3. **Net.** +____ + (−____) = **+____ μs/day** (satellite fast). The two effects have **opposite sign**.
4. **Consequence.** Uncorrected, the timing error maps to a ranging error ≈ c·____ μs ≈ **____**. Adding the two with the same sign gives 52.9 μs/day — the classic mistake.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{grav\_shift\_us\_day}     &=  \\
\mathrm{net\_shift\_us\_day}      &=  \\
\mathrm{velocity\_shift\_us\_day} &=  \\
\end{aligned}
\]",f39a5001b8319f22779d4288a7ece69d249b99ffb69d9d531a769c0b9565a37e
structured_prompt_pilot_v3,structured_prompt_pilot_v3,24,GR_GPS_001,GPS clock rates - gravitational vs velocity shift,General Relativity,model_mistral_small_32,Mistral Small 3.2 24B Instruct,OpenAI-compatible,mistral-small-2506,1,"Solve the following scenario.
GPS satellites orbit at $r = 26\,562$ km from Earth's center on nearly circular orbits. Earth: $GM_E = 3.986\times 10^{14}$ m$^3$/s$^2$, surface radius $R_E = 6371$ km. Ignore Earth's rotation and higher-order terms.

Conventions: report each effect as microseconds per day of satellite-clock rate relative to a ground clock; ""gravitational"" = potential difference term; ""velocity"" = special-relativistic dilation with orbital speed $v^2 = GM_E/r$.

Tasks:
1. Compute the gravitational (blueshift) rate difference in microseconds/day. Which clock runs faster?
2. Compute the velocity (time-dilation) rate difference in microseconds/day, and its sign.
3. Compute the NET rate in microseconds/day, with sign.
4. If uncorrected, how large a ranging error accumulates in one day? Explain why the two effects have opposite signs.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Gravitational.** Δrate_grav = GM_E(1/R_E − 1/r)/c². The satellite sits at higher (less negative) potential, so its clock runs **faster**: GM_E(1/____×10⁶ − 1/2.6562×10⁷)/c² = ____×10⁻¹⁰ → ×86400×10⁶ = **+____ μs/day (faster)**.
2. **Velocity.** Δrate_vel = −v²/(2c²) with v² = GM_E/r. = −(GM_E/r)/(2c²) = −8.35×10⁻¹¹ → ×86400×10⁶ = **−____ μs/day (slower)** — magnitude ____.
3. **Net.** +____ + (−____) = **+____ μs/day** (satellite fast). The two effects have **opposite sign**.
4. **Consequence.** Uncorrected, the timing error maps to a ranging error ≈ c·____ μs ≈ **____**. Adding the two with the same sign gives 52.9 μs/day — the classic mistake.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{grav\_shift\_us\_day}     &=  \\
\mathrm{net\_shift\_us\_day}      &=  \\
\mathrm{velocity\_shift\_us\_day} &=  \\
\end{aligned}
\]",f39a5001b8319f22779d4288a7ece69d249b99ffb69d9d531a769c0b9565a37e
structured_prompt_pilot_v3,structured_prompt_pilot_v3,25,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_gemma3_12b,Gemma 3 12B IT,OpenAI-compatible,google/gemma-3-12b-it,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,26,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_gemma3_27b,Gemma 3 27B IT,OpenAI-compatible,google/gemma-3-27b-it,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,27,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_gemma4_31b,Gemma 4 31B IT,OpenAI-compatible,google/gemma-4-31b-it,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,28,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_granite_41_8b,Granite 4.1 8B,OpenAI-compatible,ibm-granite/granite-4.1-8b,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,29,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_llama_31_8b,Llama 3.1 8B Instruct,OpenAI-compatible,meta-llama/llama-3.1-8b-instruct,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,30,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_ministral_8b,Ministral 3 8B,OpenAI-compatible,mistralai/ministral-8b-2512,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,31,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_mistral_nemo_12b,Mistral NeMo 12B,OpenAI-compatible,mistralai/mistral-nemo,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,32,QFT_CASIMIR_001,Casimir pressure - vacuum energy between plates,Quantum Field Theory,model_mistral_small_32,Mistral Small 3.2 24B Instruct,OpenAI-compatible,mistral-small-2506,1,"Solve the following scenario.
Two parallel, ideal (perfectly conducting), neutral plates are separated by $d = 100$ nm in vacuum at $T = 0$.

Conventions: report the magnitude of the attractive pressure $|P| = \pi^2\hbar c/(240 d^4)$ and the energy per unit area $|E/A| = \pi^2\hbar c/(720 d^3)$; state the sign (attractive/repulsive) separately in words.

Tasks:
1. Sketch the physical origin: which vacuum modes are excluded between the plates, and why regularization (e.g. zeta-function) is needed.
2. Evaluate the Casimir pressure magnitude in Pa at $d = 100$ nm. Is it attractive or repulsive?
3. Evaluate the energy per unit area magnitude in $\mu$J/m$^2$.
4. How does the pressure change if $d$ doubles? Give the scaling law and the new value.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Origin.** Between the plates only discrete standing modes (k_z = nπ/d) are allowed; outside, a continuum. The zero-point sum Σ½ℏω diverges and must be **regularized** (zeta-function / cutoff); the finite difference between the constrained (inside) and free (outside) vacuum energies yields a net inward pressure.
2. **Pressure.** |P| = π²ℏc/(240 d⁴), with ℏc = ____×10⁻²⁶ J·m and d⁴ = 10⁻²⁸ m⁴ ⟹ **|P| = ____ Pa**, and the force is **ATTRACTIVE** (plates pulled together).
3. **Energy per area.** |E/A| = π²ℏc/(720 d³) = **____ μJ/m²**.
4. **Scaling.** P ∝ 1/d⁴, so doubling d divides the pressure by 2⁴ = 16 ⟹ **____ Pa**.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{energy\_per\_area\_uJ\_m2} &=  \\
\mathrm{pressure\_double\_d\_pa}   &=  \\
\mathrm{pressure\_pa}              &=  \\
\end{aligned}
\]",fcda374371639b125056918d2509984d4ba65c6e50bf21b51e0dae151d6823a6
structured_prompt_pilot_v3,structured_prompt_pilot_v3,33,QI_WERNER_001,Werner state - entanglement without nonlocality,Quantum Information Theory,model_gemma3_12b,Gemma 3 12B IT,OpenAI-compatible,google/gemma-3-12b-it,1,"Solve the following scenario.
Consider the two-qubit Werner state $\rho = p\,|\Psi^-\rangle\langle\Psi^-| + (1-p)\,\mathbb{1}/4$ (singlet mixed with white noise).

Conventions: 'entangled' = non-separable (PPT is exact for two qubits); 'CHSH-violating' = some settings give $S > 2$; the maximal quantum CHSH value for this state is $2\sqrt{2}\,p$.

Tasks:
1. For which $p$ is the state entangled? Give the exact threshold.
2. For which $p$ does it violate CHSH? Give the exact threshold.
3. At $p = 0.500$: compute the concurrence $C = \max(0, (3p-1)/2)$ and the maximal CHSH value $S$.
4. At $p = 0.500$ the state is entangled but does not violate CHSH. Explain why entanglement and Bell nonlocality are NOT the same property (the point of Werner's 1989 paper).
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Entanglement threshold.** For two qubits PPT is exact; the singlet-Werner state is non-separable iff its concurrence is positive: C = max(0, (3p−1)/2) > 0 ⟺ 3p−1 > 0 ⟺ **p > 1/3 = ____**.
2. **CHSH threshold.** The optimal CHSH value for this family is S = 2√2·p (Horodecki criterion). Violation requires S > 2 ⟺ **p > 1/√2 = ____**.
3. **At p = ____.** C = max(0, (3·0.5 − 1)/2) = max(0, ____) = **____** (positive → entangled). S = 2√2·0.5 = √2 = **____** (< 2 → no CHSH violation).
4. **Interpretation.** Because 1/3 < 0.5 ≤ 1/√2, the state is entangled yet admits a local hidden-variable model for projective measurements. Entanglement does **not** imply Bell nonlocality — Werner's 1989 result.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{chsh\_S\_at\_p05}        &=  \\
\mathrm{chsh\_threshold}         &=  \\
\mathrm{concurrence\_at\_p05}    &=  \\
\mathrm{entanglement\_threshold} &=  \\
\end{aligned}
\]",a07c7c191f8be610e702854148a678884b6150fdcadc4102aa15151a30efaf19
structured_prompt_pilot_v3,structured_prompt_pilot_v3,34,QI_WERNER_001,Werner state - entanglement without nonlocality,Quantum Information Theory,model_gemma3_27b,Gemma 3 27B IT,OpenAI-compatible,google/gemma-3-27b-it,1,"Solve the following scenario.
Consider the two-qubit Werner state $\rho = p\,|\Psi^-\rangle\langle\Psi^-| + (1-p)\,\mathbb{1}/4$ (singlet mixed with white noise).

Conventions: 'entangled' = non-separable (PPT is exact for two qubits); 'CHSH-violating' = some settings give $S > 2$; the maximal quantum CHSH value for this state is $2\sqrt{2}\,p$.

Tasks:
1. For which $p$ is the state entangled? Give the exact threshold.
2. For which $p$ does it violate CHSH? Give the exact threshold.
3. At $p = 0.500$: compute the concurrence $C = \max(0, (3p-1)/2)$ and the maximal CHSH value $S$.
4. At $p = 0.500$ the state is entangled but does not violate CHSH. Explain why entanglement and Bell nonlocality are NOT the same property (the point of Werner's 1989 paper).
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Entanglement threshold.** For two qubits PPT is exact; the singlet-Werner state is non-separable iff its concurrence is positive: C = max(0, (3p−1)/2) > 0 ⟺ 3p−1 > 0 ⟺ **p > 1/3 = ____**.
2. **CHSH threshold.** The optimal CHSH value for this family is S = 2√2·p (Horodecki criterion). Violation requires S > 2 ⟺ **p > 1/√2 = ____**.
3. **At p = ____.** C = max(0, (3·0.5 − 1)/2) = max(0, ____) = **____** (positive → entangled). S = 2√2·0.5 = √2 = **____** (< 2 → no CHSH violation).
4. **Interpretation.** Because 1/3 < 0.5 ≤ 1/√2, the state is entangled yet admits a local hidden-variable model for projective measurements. Entanglement does **not** imply Bell nonlocality — Werner's 1989 result.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{chsh\_S\_at\_p05}        &=  \\
\mathrm{chsh\_threshold}         &=  \\
\mathrm{concurrence\_at\_p05}    &=  \\
\mathrm{entanglement\_threshold} &=  \\
\end{aligned}
\]",a07c7c191f8be610e702854148a678884b6150fdcadc4102aa15151a30efaf19
