source_run_id,batch,scenario_id,category,model_name,original_deterministic_grade,original_error_tags,original_failed_fields,extraction_status,helper_status,field_name,expected_value,extracted_value,expected_abs_value,abs_error,rel_error,rel_error_percent,signed_error,signed_rel_error,original_rel_tolerance,original_abs_tolerance,original_field_pass,plus_one_pp_field_pass,failure_type,parse_status,included_in_distribution,numeric_comparison_available,expected_near_zero,extracted_parseable,notes
d3255966-d397-4024-81e3-275d475b382f,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 12B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
d3255966-d397-4024-81e3-275d475b382f,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 12B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_n_minus1_deg,127.279221,444.4,127.279221,317.120779,2.49153614006,249.153614006,317.120779,2.49153614006,0.01,1.27279221,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
d3255966-d397-4024-81e3-275d475b382f,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 12B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,precession_per_period_deg,-105.441559,528.8,105.441559,634.241559,6.01510035526,601.510035526,634.241559,6.01510035526,0.01,1.05441559,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
d678fa6d-f25c-4af8-bc83-9067f0531bcc,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 27B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_harmonic_deg,90,90,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
d678fa6d-f25c-4af8-bc83-9067f0531bcc,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 27B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
d678fa6d-f25c-4af8-bc83-9067f0531bcc,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 27B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_n_minus1_deg,127.279221,135,127.279221,7.720779,0.0606601685596,6.06601685596,7.720779,0.0606601685596,0.01,1.27279221,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
d678fa6d-f25c-4af8-bc83-9067f0531bcc,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 3 27B IT,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,precession_per_period_deg,-105.441559,-90,105.441559,15.441559,0.146446611246,14.6446611246,15.441559,0.146446611246,0.01,1.05441559,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,apsidal_harmonic_deg,90,90^\circ,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,apsidal_kepler_deg,180,180^\circ,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,apsidal_n_minus1_deg,127.279221,127.28^\circ,127.279221,0.000778999999994,6.12040200964e-06,0.000612040200964,0.000778999999994,6.12040200964e-06,0.01,1.27279221,true,true,none,OK,true,true,false,true,relative_error_computed
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,precession_per_period_deg,-105.441559,-105.44^\circ,105.441559,0.001559,1.47854414785e-05,0.00147854414785,0.001559,1.47854414785e-05,0.01,1.05441559,true,true,none,OK,true,true,false,true,relative_error_computed
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,PASS,,,OK,OK,apsidal_harmonic_deg,90,90,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,PASS,,,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,PASS,,,OK,OK,apsidal_n_minus1_deg,127.279221,180/\sqrt{2} \approx 127.279,127.279221,0.00022100000001,1.73633997972e-06,0.000173633997972,-0.00022100000001,-1.73633997972e-06,0.01,1.27279221,true,true,none,OK,true,true,false,true,relative_error_computed
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,PASS,,,OK,OK,precession_per_period_deg,-105.441559,-105.44,105.441559,0.001559,1.47854414785e-05,0.00147854414785,0.001559,1.47854414785e-05,0.01,1.05441559,true,true,none,OK,true,true,false,true,relative_error_computed
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_harmonic_deg,90,90,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_n_minus1_deg,127.279221,63.43,127.279221,63.849221,0.501646855617,50.1646855617,-63.849221,-0.501646855617,0.01,1.27279221,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,precession_per_period_deg,-105.441559,6.86,105.441559,112.301559,1.06505973608,106.505973608,112.301559,1.06505973608,0.01,1.05441559,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_harmonic_deg,90,90,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_n_minus1_deg,127.279221,134.7356,127.279221,7.456379,0.0585828459777,5.85828459777,7.456379,0.0585828459777,0.01,1.27279221,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,precession_per_period_deg,-105.441559,9.4712,105.441559,114.912759,1.08982416506,108.982416506,114.912759,1.08982416506,0.01,1.05441559,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_harmonic_deg,90,90^\circ,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_kepler_deg,180,180^\circ,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,apsidal_n_minus1_deg,127.279221,135^\circ,127.279221,7.720779,0.0606601685596,6.06601685596,7.720779,0.0606601685596,0.01,1.27279221,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,FAIL,apsidal_n_minus1_deg:MISMATCH;precession_per_period_deg:MISMATCH,apsidal_n_minus1_deg;precession_per_period_deg,OK,OK,precession_per_period_deg,-105.441559,-90^\circ,105.441559,15.441559,0.146446611246,14.6446611246,15.441559,0.146446611246,0.01,1.05441559,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,apsidal_harmonic_deg,90,90,90,0,0,0,0,0,0.01,0.9,true,true,none,OK,true,true,false,true,relative_error_computed
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,apsidal_kepler_deg,180,180,180,0,0,0,0,0,0.01,1.8,true,true,none,OK,true,true,false,true,relative_error_computed
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,apsidal_n_minus1_deg,127.279221,127.28,127.279221,0.000778999999994,6.12040200964e-06,0.000612040200964,0.000778999999994,6.12040200964e-06,0.01,1.27279221,true,true,none,OK,true,true,false,true,relative_error_computed
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,precession_per_period_deg,-105.441559,-105.44,105.441559,0.001559,1.47854414785e-05,0.00147854414785,0.001559,1.47854414785e-05,0.01,1.05441559,true,true,none,OK,true,true,false,true,relative_error_computed
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,FAIL,hubble_distance_mpc:MISMATCH,hubble_distance_mpc,OK,OK,dl_eds_mpc,899.377374,899.33,899.377374,0.047374,5.2674218153e-05,0.0052674218153,-0.047374,-5.2674218153e-05,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,FAIL,hubble_distance_mpc:MISMATCH,hubble_distance_mpc,OK,OK,dl_lcdm_mpc,989.315111,988.25,989.315111,1.065111,0.0010766145065,0.10766145065,-1.065111,-0.0010766145065,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,FAIL,hubble_distance_mpc:MISMATCH,hubble_distance_mpc,OK,OK,dl_linear_mpc,856.54988,856.55,856.54988,0.000119999999924,1.40096919895e-07,1.40096919895e-05,0.000119999999924,1.40096919895e-07,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,FAIL,hubble_distance_mpc:MISMATCH,hubble_distance_mpc,OK,OK,hubble_distance_mpc,4282.7494,4.283,4282.7494,4278.4664,0.998999941486,99.8999941486,-4278.4664,-0.998999941486,0.01,42.827494,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,PASS,,,OK,OK,dl_eds_mpc,899.377374,900.0,899.377374,0.622626,0.000692285594456,0.0692285594456,0.622626,0.000692285594456,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,PASS,,,OK,OK,dl_lcdm_mpc,989.315111,990.4,989.315111,1.084889,0.00109660611461,0.109660611461,1.084889,0.00109660611461,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,PASS,,,OK,OK,dl_linear_mpc,856.54988,857.1,856.54988,0.55012,0.000642250980176,0.0642250980176,0.55012,0.000642250980176,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,PASS,,,OK,OK,hubble_distance_mpc,4282.7494,4285.7,4282.7494,2.9506,0.000688949953504,0.0688949953504,2.9506,0.000688949953504,0.01,42.827494,true,true,none,OK,true,true,false,true,relative_error_computed
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,dl_eds_mpc,899.377374,899.38,899.377374,0.00262599999996,2.91979771326e-06,0.000291979771326,0.00262599999996,2.91979771326e-06,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,dl_lcdm_mpc,989.315111,989.32,989.315111,0.00488900000005,4.94180261242e-06,0.000494180261242,0.00488900000005,4.94180261242e-06,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,dl_linear_mpc,856.54988,856.55,856.54988,0.000119999999924,1.40096919895e-07,1.40096919895e-05,0.000119999999924,1.40096919895e-07,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,hubble_distance_mpc,4282.7494,4282.75,4282.7494,0.000600000000304,1.40096920054e-07,1.40096920054e-05,0.000600000000304,1.40096920054e-07,0.01,42.827494,true,true,none,OK,true,true,false,true,relative_error_computed
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,,,OK,OK,dl_eds_mpc,899.377374,900.2,899.377374,0.822626,0.000914661657922,0.0914661657922,0.822626,0.000914661657922,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,,,OK,OK,dl_lcdm_mpc,989.315111,990.0,989.315111,0.684889,0.000692285999056,0.0692285999056,0.684889,0.000692285999056,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,,,OK,OK,dl_linear_mpc,856.54988,856.7,856.54988,0.15012,0.000175261246899,0.0175261246899,0.15012,0.000175261246899,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,,,OK,OK,hubble_distance_mpc,4282.7494,4283.5,4282.7494,0.7506,0.000175261246899,0.0175261246899,0.7506,0.000175261246899,0.01,42.827494,true,true,none,OK,true,true,false,true,relative_error_computed
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,,,OK,OK,dl_eds_mpc,899.377374,902.49,899.377374,3.112626,0.0034608675846,0.34608675846,3.112626,0.0034608675846,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,,,OK,OK,dl_lcdm_mpc,989.315111,988.51,989.315111,0.805111,0.000813806431387,0.0813806431387,-0.805111,-0.000813806431387,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,,,OK,OK,dl_linear_mpc,856.54988,857.14,856.54988,0.59012,0.000688949953504,0.0688949953504,0.59012,0.000688949953504,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,,,OK,OK,hubble_distance_mpc,4282.7494,4285.71,4282.7494,2.9606,0.000691284902171,0.0691284902171,2.9606,0.000691284902171,0.01,42.827494,true,true,none,OK,true,true,false,true,relative_error_computed
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_eds_mpc,899.377374,4.500,899.377374,894.877374,0.994996538572,99.4996538572,-894.877374,-0.994996538572,0.01,8.99377374,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_lcdm_mpc,989.315111,4.937,989.315111,984.378111,0.995009678974,99.5009678974,-984.378111,-0.995009678974,0.01,9.89315111,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_linear_mpc,856.54988,0.85714,856.54988,855.69274,0.99899931105,99.899931105,-855.69274,-0.99899931105,0.01,8.5654988,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,hubble_distance_mpc,4282.7494,4.28571,4282.7494,4278.46369,0.998999308715,99.8999308715,-4278.46369,-0.998999308715,0.01,42.827494,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_eds_mpc,899.377374,44999.99,899.377374,44100.612626,49.0346031609,4903.46031609,44100.612626,49.0346031609,0.01,8.99377374,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_lcdm_mpc,989.315111,49999.99,989.315111,49010.674889,49.5400043364,4954.00043364,49010.674889,49.5400043364,0.01,9.89315111,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,dl_linear_mpc,856.54988,1200,856.54988,343.45012,0.400969199832,40.0969199832,343.45012,0.400969199832,0.01,8.5654988,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,hubble_distance_mpc,4282.7494,42857.14,4282.7494,38574.3906,9.00692218882,900.692218882,38574.3906,9.00692218882,0.01,42.827494,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,dl_eds_mpc,899.377374,900.00,899.377374,0.622626,0.000692285594456,0.0692285594456,0.622626,0.000692285594456,0.01,8.99377374,true,true,none,OK,true,true,false,true,relative_error_computed
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,dl_lcdm_mpc,989.315111,989.01,989.315111,0.305111,0.000308406286943,0.0308406286943,-0.305111,-0.000308406286943,0.01,9.89315111,true,true,none,OK,true,true,false,true,relative_error_computed
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,dl_linear_mpc,856.54988,857.14,856.54988,0.59012,0.000688949953504,0.0688949953504,0.59012,0.000688949953504,0.01,8.5654988,true,true,none,OK,true,true,false,true,relative_error_computed
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,hubble_distance_mpc,4282.7494,4285.71,4282.7494,2.9606,0.000691284902171,0.0691284902171,2.9606,0.000691284902171,0.01,42.827494,true,true,none,OK,true,true,false,true,relative_error_computed
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,grav_shift_us_day,45.719299,544,45.719299,498.280701,10.8986951222,1089.86951222,498.280701,10.8986951222,0.01,0.45719299,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,net_shift_us_day,38.506242,537,38.506242,498.493758,12.9457909188,1294.57909188,498.493758,12.9457909188,0.01,0.38506242,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,velocity_shift_us_day,7.213057,-7.21,7.213057,14.423057,1.99957618524,199.957618524,-14.423057,-1.99957618524,0.01,0.07213057,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,grav_shift_us_day,45.719299,47.4,45.719299,1.680701,0.0367613029237,3.67613029237,1.680701,0.0367613029237,0.01,0.45719299,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,net_shift_us_day,38.506242,40.2,38.506242,1.693758,0.0439865827468,4.39865827468,1.693758,0.0439865827468,0.01,0.38506242,false,false,numeric_mismatch,OK,true,true,false,true,relative_error_computed
