pilot_name,prompt_mode,prompt_sequence,scenario_id,scenario_title,category,model_id,model_label,provider,model,trial,prompt,prompt_sha256
structured_prompt_pilot_v5,structured_prompt_pilot_v5,23,GR_CHIRP_001,GW chirp - chirp mass from f and f-dot,General Relativity,model_mistral_nemo_12b,Mistral NeMo 12B,OpenAI-compatible,mistralai/mistral-nemo,1,"Solve the following scenario.
A detector measures a compact-binary inspiral: at GW frequency $f_{GW} = 35.0$ Hz the frequency increases at $\dot f_{GW} = 68.678$ Hz/s. Use $G M_\odot/c^3 = 4.925\times 10^{-6}$ s.

Conventions: leading (quadrupole) order; $f_{GW}$ is the GW frequency (twice the orbital frequency); chirp mass $\mathcal{M} = (m_1 m_2)^{3/5}/(m_1+m_2)^{1/5}$.

Tasks:
1. Write the leading-order relation between $\dot f_{GW}$, $f_{GW}$, and the chirp mass.
2. Solve it for $\mathcal{M}$ and evaluate in solar masses.
3. Assuming equal masses, evaluate each mass and the total mass in solar masses.
4. Explain why the leading-order waveform measures the CHIRP mass rather than the total mass.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Leading-order relation.** ḟ = (96/5) π^{8/3} (G𝓜/c³)^{5/3} f^{11/3}.
2. **Invert for 𝓜.** G𝓜/c³ = [ ḟ / ((96/5) π^{8/3} f^{11/3}) ]^{3/5} ≈ ____×10⁻⁴ s ⟹ 𝓜 = (G𝓜/c³)/(GM_⊙/c³) = ____×10⁻⁴ / ____×10⁻⁶ ≈ **____ M_⊙**.
3. **Equal masses.** With m₁ = m₂ = m, 𝓜 = m/2^{1/5}, so m = 𝓜·2^{1/5} = ____·____ = **____ M_⊙ each**, total **____ M_⊙**.
4. **Why chirp mass.** The leading-order (quadrupole) inspiral phasing depends only on the combination 𝓜; the individual masses / mass ratio enter only at higher post-Newtonian order. So a leading-order chirp measures **𝓜**, not the total mass.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{chirp\_mass\_msun} &=  \\
\mathrm{each\_mass\_msun}  &=  \\
\mathrm{total\_mass\_msun} &=  \\
\end{aligned}
\]",0a9a26d3096a7528748cdb2729cfcd7b5c4f4c6ef0b5d87db96561c8e87351ac
structured_prompt_pilot_v5,structured_prompt_pilot_v5,24,GR_CHIRP_001,GW chirp - chirp mass from f and f-dot,General Relativity,model_mistral_small_32,Mistral Small 3.2 24B Instruct,OpenAI-compatible,mistral-small-2506,1,"Solve the following scenario.
A detector measures a compact-binary inspiral: at GW frequency $f_{GW} = 35.0$ Hz the frequency increases at $\dot f_{GW} = 68.678$ Hz/s. Use $G M_\odot/c^3 = 4.925\times 10^{-6}$ s.

Conventions: leading (quadrupole) order; $f_{GW}$ is the GW frequency (twice the orbital frequency); chirp mass $\mathcal{M} = (m_1 m_2)^{3/5}/(m_1+m_2)^{1/5}$.

Tasks:
1. Write the leading-order relation between $\dot f_{GW}$, $f_{GW}$, and the chirp mass.
2. Solve it for $\mathcal{M}$ and evaluate in solar masses.
3. Assuming equal masses, evaluate each mass and the total mass in solar masses.
4. Explain why the leading-order waveform measures the CHIRP mass rather than the total mass.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Leading-order relation.** ḟ = (96/5) π^{8/3} (G𝓜/c³)^{5/3} f^{11/3}.
2. **Invert for 𝓜.** G𝓜/c³ = [ ḟ / ((96/5) π^{8/3} f^{11/3}) ]^{3/5} ≈ ____×10⁻⁴ s ⟹ 𝓜 = (G𝓜/c³)/(GM_⊙/c³) = ____×10⁻⁴ / ____×10⁻⁶ ≈ **____ M_⊙**.
3. **Equal masses.** With m₁ = m₂ = m, 𝓜 = m/2^{1/5}, so m = 𝓜·2^{1/5} = ____·____ = **____ M_⊙ each**, total **____ M_⊙**.
4. **Why chirp mass.** The leading-order (quadrupole) inspiral phasing depends only on the combination 𝓜; the individual masses / mass ratio enter only at higher post-Newtonian order. So a leading-order chirp measures **𝓜**, not the total mass.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{chirp\_mass\_msun} &=  \\
\mathrm{each\_mass\_msun}  &=  \\
\mathrm{total\_mass\_msun} &=  \\
\end{aligned}
\]",0a9a26d3096a7528748cdb2729cfcd7b5c4f4c6ef0b5d87db96561c8e87351ac
structured_prompt_pilot_v5,structured_prompt_pilot_v5,25,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_gemma3_12b,Gemma 3 12B IT,OpenAI-compatible,google/gemma-3-12b-it,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,26,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_gemma3_27b,Gemma 3 27B IT,OpenAI-compatible,google/gemma-3-27b-it,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,27,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_gemma4_31b,Gemma 4 31B IT,OpenAI-compatible,google/gemma-4-31b-it,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,28,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_granite_41_8b,Granite 4.1 8B,OpenAI-compatible,ibm-granite/granite-4.1-8b,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,29,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_llama_31_8b,Llama 3.1 8B Instruct,OpenAI-compatible,meta-llama/llama-3.1-8b-instruct,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,30,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_ministral_8b,Ministral 3 8B,OpenAI-compatible,mistralai/ministral-8b-2512,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,31,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_mistral_nemo_12b,Mistral NeMo 12B,OpenAI-compatible,mistralai/mistral-nemo,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,32,QFT_YUKAWA_001,Yukawa range - pion mass sets the nuclear force reach,Quantum Field Theory,model_mistral_small_32,Mistral Small 3.2 24B Instruct,OpenAI-compatible,mistral-small-2506,1,"Solve the following scenario.
The nuclear force between nucleons is mediated (in Yukawa's picture) by pion exchange. Use $m_{\pi^\pm} c^2 = 139.57$ MeV and $\hbar c = 197.327$ MeV fm.

Conventions: the range is the REDUCED Compton wavelength $\lambda = \hbar/(m_\pi c)$; report femtometers.

Tasks:
1. Write the Yukawa potential and identify how the mediator mass enters the exponential.
2. Evaluate the range $\hbar/(m_\pi c)$ in fm.
3. A student uses the full (non-reduced) Compton wavelength $h/(m_\pi c)$. Evaluate that and explain which one belongs in the Yukawa exponential and why.
4. Historically, Yukawa inverted this logic in 1935: from a ~2 fm force range he predicted a new particle. What mass scale (in MeV) does a 2.0 fm range imply?
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Potential.** V(r) ∝ e^{−r/λ}/r with λ = ℏ/(mc); the mediator mass sets the exponential decay length — the force range.
2. **Range.** λ = ℏ/(m_π c) = ℏc/(m_π c²) = ____/139.57 = **____ fm**.
3. **Non-reduced (the trap).** h/(m_π c) = 2π·ℏ/(m_π c) = 2π·____ = **____ fm**. The Yukawa exponential uses the **reduced** wavelength ℏ/(mc) (the propagator 1/(q²+m²) Fourier-transforms to e^{−mr}/r, with m = 1/λ_reduced in natural units); the full h/(mc) is 2π too large.
4. **Yukawa's inversion (1935).** A 2.0 fm range implies m c² = ℏc/range = ____/2.0 = **____ MeV** — his ~100 MeV prediction of the pion. Heavier mediator ⟹ shorter range.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{mass\_for\_2fm\_mev} &=  \\
\mathrm{nonreduced\_fm}      &=  \\
\mathrm{range\_fm}           &=  \\
\end{aligned}
\]",29abd85d7fcfbe8db841805f201daedd7b2177154b9fdb9032044ecb2a0473b1
structured_prompt_pilot_v5,structured_prompt_pilot_v5,33,QI_CLONE_001,"Optimal universal cloning - 5/6, not 1, not 1/2",Quantum Information Theory,model_gemma3_12b,Gemma 3 12B IT,OpenAI-compatible,google/gemma-3-12b-it,1,"Solve the following scenario.
A 1-to-2 universal quantum cloning machine takes one unknown pure qubit $|\psi\rangle$ and outputs two identical approximate copies with fidelity $F = \langle\psi|\rho_{out}|\psi\rangle$ independent of $|\psi\rangle$.

Conventions: 'optimal UQCM' = Buzek-Hillery symmetric universal machine; 'classical strategy' = measure the qubit and prepare copies of the outcome, averaged over uniformly random inputs.

Tasks:
1. State why perfect cloning ($F=1$ for both copies) is impossible, and what linearity has to do with it.
2. Give the optimal universal cloning fidelity per copy, exactly and as a decimal.
3. Give the best classical measure-and-prepare fidelity, exactly and as a decimal.
4. Compute the quantum advantage (difference), and explain why beating measure-and-prepare is possible despite no-cloning.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Why not F = 1.** A perfect cloner would need a unitary mapping |ψ⟩|0⟩ → |ψ⟩|ψ⟩ for all |ψ⟩; that map is quadratic in |ψ⟩, hence not linear, so no unitary implements it (Wootters–Zurek 1982). No-cloning forbids **only** F = 1.
2. **Optimal universal fidelity.** The Bužek–Hillery machine (optimality proven by Gisin–Massar 1997) achieves **F = 5/6 = ____** per copy.
3. **Classical bound.** Measure the unknown qubit in a random basis and prepare copies of the outcome; averaged over uniform inputs the fidelity is **F = 2/3 = ____**.
4. **Quantum advantage.** 5/6 − 2/3 = **____**. Beating measure-and-prepare is allowed precisely because 5/6 < 1 — no-cloning is not violated.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_fidelity} &=  \\
\mathrm{optimal\_fidelity}   &=  \\
\mathrm{quantum\_advantage}  &=  \\
\end{aligned}
\]",b4a6d7025edae33b4b7fae838d02dea74b1f8f9d61d369b675a6dec31f1215de
structured_prompt_pilot_v5,structured_prompt_pilot_v5,34,QI_CLONE_001,"Optimal universal cloning - 5/6, not 1, not 1/2",Quantum Information Theory,model_gemma3_27b,Gemma 3 27B IT,OpenAI-compatible,google/gemma-3-27b-it,1,"Solve the following scenario.
A 1-to-2 universal quantum cloning machine takes one unknown pure qubit $|\psi\rangle$ and outputs two identical approximate copies with fidelity $F = \langle\psi|\rho_{out}|\psi\rangle$ independent of $|\psi\rangle$.

Conventions: 'optimal UQCM' = Buzek-Hillery symmetric universal machine; 'classical strategy' = measure the qubit and prepare copies of the outcome, averaged over uniformly random inputs.

Tasks:
1. State why perfect cloning ($F=1$ for both copies) is impossible, and what linearity has to do with it.
2. Give the optimal universal cloning fidelity per copy, exactly and as a decimal.
3. Give the best classical measure-and-prepare fidelity, exactly and as a decimal.
4. Compute the quantum advantage (difference), and explain why beating measure-and-prepare is possible despite no-cloning.
Use the following answer structure. Keep the same sections and step order. Fill in the missing values by doing the calculation.
Do not copy the placeholders.
Do not add extra final-answer fields.
Do not include more than one FINAL ANSWER block.
Keep the final answer field names exactly as shown.
Keep the final answer row order exactly as shown.
**Derivation**
1. **Why not F = 1.** A perfect cloner would need a unitary mapping |ψ⟩|0⟩ → |ψ⟩|ψ⟩ for all |ψ⟩; that map is quadratic in |ψ⟩, hence not linear, so no unitary implements it (Wootters–Zurek 1982). No-cloning forbids **only** F = 1.
2. **Optimal universal fidelity.** The Bužek–Hillery machine (optimality proven by Gisin–Massar 1997) achieves **F = 5/6 = ____** per copy.
3. **Classical bound.** Measure the unknown qubit in a random basis and prepare copies of the outcome; averaged over uniform inputs the fidelity is **F = 2/3 = ____**.
4. **Quantum advantage.** 5/6 − 2/3 = **____**. Beating measure-and-prepare is allowed precisely because 5/6 < 1 — no-cloning is not violated.
**FINAL ANSWER**

\[
\begin{aligned}
\mathrm{classical\_fidelity} &=  \\
\mathrm{optimal\_fidelity}   &=  \\
\mathrm{quantum\_advantage}  &=  \\
\end{aligned}
\]",b4a6d7025edae33b4b7fae838d02dea74b1f8f9d61d369b675a6dec31f1215de
