id,benchmark_id,run_id,model_name,scenario_id,field_name,gold_value_raw,gold_value_num,model_value_raw,model_value_num,verdict,tolerance,tolerance_mode,evaluator_note,method_version,created_at
498,scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_eds_mpc,899.377374,899.377374,899.38,899.38,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
499,scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_lcdm_mpc,989.315111,989.315111,989.31,989.31,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
500,scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,dl_linear_mpc,856.54988,856.54988,856.55,856.55,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
501,scientific_reasoning_32_v1,174,NVIDIA Nemotron 3 Nano 30B-A3B,COS_DL_001,hubble_distance_mpc,4282.7494,4282.7494,4282.74,4282.74,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
502,scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.195,0.195,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
503,scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.276,0.276,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
504,scientific_reasoning_32_v1,176,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.552,0.552,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
505,scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.222,0.222,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
506,scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.314,0.314,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
507,scientific_reasoning_32_v1,177,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.628,0.628,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
508,scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.226,0.226,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
509,scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.319,0.319,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
510,scientific_reasoning_32_v1,178,Gemma 3 12B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.638,0.638,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
511,scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,129.85,129.85,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
512,scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,225.85,225.85,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
513,scientific_reasoning_32_v1,179,Gemma 3 27B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,451.7,451.7,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
514,scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,2668.2,2668.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
515,scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,3064.2,3064.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
516,scientific_reasoning_32_v1,180,Gemma 4 31B IT,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,6128.4,6128.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
517,scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,"3.27,",3.27,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
518,scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,"1.81,",1.81,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
519,scientific_reasoning_32_v1,181,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,3.62.,3.62,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
520,scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.134,0.134,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
521,scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,0.154,0.154,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
522,scientific_reasoning_32_v1,182,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,0.308,0.308,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
523,scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,29.3,29.3,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
524,scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,33.7,33.7,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
525,scientific_reasoning_32_v1,183,Granite 4.1 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,67.4,67.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
526,scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,\frac{(1.21 \times 10^{-5}) m_1^{3/8}}{(4.925 \times 10^{-6})},,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1,2026-07-05 07:48:19
527,scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.33,1.33,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
528,scientific_reasoning_32_v1,184,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.66,2.66,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
532,scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,1.43,1.43,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
533,scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.43,1.43,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
534,scientific_reasoning_32_v1,186,Llama 3.1 8B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,\mathrm{INVALID},,REVIEW,0.01,relative,empty,official_scenario_id_v1,2026-07-05 07:48:19
541,scientific_reasoning_32_v1,189,Ministral 3 8B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,0.885,0.885,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
542,scientific_reasoning_32_v1,189,Ministral 3 8B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.04,1.04,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
543,scientific_reasoning_32_v1,189,Ministral 3 8B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.08,2.08,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
544,scientific_reasoning_32_v1,190,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,1.23 \times 10^{-3},0.00123,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
545,scientific_reasoning_32_v1,190,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.25 \times 10^{-3},0.00125,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
546,scientific_reasoning_32_v1,190,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.5 \times 10^{-3},0.0025,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
547,scientific_reasoning_32_v1,191,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,6.10 \times 10^{19},6.1e+19,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
548,scientific_reasoning_32_v1,191,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,6.10 \times 10^{19},6.1e+19,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
549,scientific_reasoning_32_v1,191,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,1.22 \times 10^{20},1.22e+20,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
550,scientific_reasoning_32_v1,192,Mistral NeMo 12B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,1.08 \times 10^{-26} \text{ M}_\odot,,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1,2026-07-05 07:48:19
551,scientific_reasoning_32_v1,192,Mistral NeMo 12B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.44 \times 10^{-10} \text{ M}_\odot,,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1,2026-07-05 07:48:19
552,scientific_reasoning_32_v1,192,Mistral NeMo 12B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.88 \times 10^{-10} \text{ M}_\odot,,REVIEW,0.01,relative,parse-fail:TokenError,official_scenario_id_v1,2026-07-05 07:48:19
553,scientific_reasoning_32_v1,193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,1.0,1.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
554,scientific_reasoning_32_v1,193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,1.1487,1.1487,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
555,scientific_reasoning_32_v1,193,Mistral Small 3.2 24B Instruct,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,2.2974,2.2974,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
556,scientific_reasoning_32_v1,194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,chirp_mass_msun,28.0,28.0,27.95,27.95,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
557,scientific_reasoning_32_v1,194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,each_mass_msun,32.163554,32.163554,32.11,32.11,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
558,scientific_reasoning_32_v1,194,NVIDIA Nemotron 3 Nano 30B-A3B,GR_CHIRP_001,total_mass_msun,64.327108,64.327108,64.22,64.22,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
559,scientific_reasoning_32_v1,196,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,454.1,454.1,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
560,scientific_reasoning_32_v1,196,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,38.506242,311.2,311.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
561,scientific_reasoning_32_v1,196,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-142.9,-142.9,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
562,scientific_reasoning_32_v1,197,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,-14.4,-14.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
563,scientific_reasoning_32_v1,197,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-28.8,-28.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
564,scientific_reasoning_32_v1,197,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-14.4,-14.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
565,scientific_reasoning_32_v1,198,Gemma 3 12B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,42.2,42.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
566,scientific_reasoning_32_v1,198,Gemma 3 12B IT,GR_GPS_001,net_shift_us_day,38.506242,38.506242,0,0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
567,scientific_reasoning_32_v1,198,Gemma 3 12B IT,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-42.2,-42.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
568,scientific_reasoning_32_v1,199,Gemma 3 27B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.68,45.68,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
569,scientific_reasoning_32_v1,199,Gemma 3 27B IT,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.50,38.5,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
570,scientific_reasoning_32_v1,199,Gemma 3 27B IT,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-7.18,-7.18,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
571,scientific_reasoning_32_v1,200,Gemma 4 31B IT,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.73,45.73,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
572,scientific_reasoning_32_v1,200,Gemma 4 31B IT,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.52,38.52,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
573,scientific_reasoning_32_v1,200,Gemma 4 31B IT,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-7.21,-7.21,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
574,scientific_reasoning_32_v1,201,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.6,45.6,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
575,scientific_reasoning_32_v1,201,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.8,38.8,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
576,scientific_reasoning_32_v1,201,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-6.8,-6.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
577,scientific_reasoning_32_v1,202,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.8,45.8,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
578,scientific_reasoning_32_v1,202,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.6,38.6,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
579,scientific_reasoning_32_v1,202,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-7.2,-7.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
580,scientific_reasoning_32_v1,203,Granite 4.1 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.8,45.8,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
581,scientific_reasoning_32_v1,203,Granite 4.1 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.6,38.6,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
582,scientific_reasoning_32_v1,203,Granite 4.1 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-7.2,-7.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
583,scientific_reasoning_32_v1,204,Llama 3.1 8B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
584,scientific_reasoning_32_v1,204,Llama 3.1 8B Instruct,GR_GPS_001,net_shift_us_day,38.506242,38.506242,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
585,scientific_reasoning_32_v1,204,Llama 3.1 8B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,,,NOT_FOUND,0.01,relative,-,official_scenario_id_v1,2026-07-05 07:48:19
586,scientific_reasoning_32_v1,205,Llama 3.1 8B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,38.4,38.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
587,scientific_reasoning_32_v1,205,Llama 3.1 8B Instruct,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-38.4,-38.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
588,scientific_reasoning_32_v1,205,Llama 3.1 8B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-38.4,-38.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
589,scientific_reasoning_32_v1,206,Llama 3.1 8B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,-38.4,-38.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
590,scientific_reasoning_32_v1,206,Llama 3.1 8B Instruct,GR_GPS_001,net_shift_us_day,38.506242,38.506242,7.5,7.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
591,scientific_reasoning_32_v1,206,Llama 3.1 8B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,45.9,45.9,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
592,scientific_reasoning_32_v1,207,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,11.3,11.3,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
593,scientific_reasoning_32_v1,207,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-60.9,-60.9,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
594,scientific_reasoning_32_v1,207,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-72.2,-72.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
595,scientific_reasoning_32_v1,208,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,4.46,4.46,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
596,scientific_reasoning_32_v1,208,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-2.45,-2.45,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
597,scientific_reasoning_32_v1,208,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-6.91,-6.91,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
598,scientific_reasoning_32_v1,209,Ministral 3 8B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,44.5,44.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
599,scientific_reasoning_32_v1,209,Ministral 3 8B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-27.1,-27.1,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
600,scientific_reasoning_32_v1,209,Ministral 3 8B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-71.6,-71.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
601,scientific_reasoning_32_v1,210,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,-4.47 \text{ ns},-4.47,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
602,scientific_reasoning_32_v1,210,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-16.63 \text{ ns},-16.63,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
603,scientific_reasoning_32_v1,210,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-12.16 \text{ ns},-12.16,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
604,scientific_reasoning_32_v1,211,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,-3.87,-3.87,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
605,scientific_reasoning_32_v1,211,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,-2.33,-2.33,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
606,scientific_reasoning_32_v1,211,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-1.54,-1.54,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
607,scientific_reasoning_32_v1,212,Mistral NeMo 12B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,-1.56\ \mu\text{s/day},-1.56,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
608,scientific_reasoning_32_v1,212,Mistral NeMo 12B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,0\ \mu\text{s/day},0.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
609,scientific_reasoning_32_v1,212,Mistral NeMo 12B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,1.56\ \mu\text{s/day},1.56,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
610,scientific_reasoning_32_v1,213,Mistral Small 3.2 24B Instruct,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,144,144.0,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
611,scientific_reasoning_32_v1,213,Mistral Small 3.2 24B Instruct,GR_GPS_001,net_shift_us_day,38.506242,38.506242,3.5,3.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
612,scientific_reasoning_32_v1,213,Mistral Small 3.2 24B Instruct,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,140.5,140.5,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
613,scientific_reasoning_32_v1,214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,grav_shift_us_day,45.719299,45.719299,45.73,45.73,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
614,scientific_reasoning_32_v1,214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,net_shift_us_day,38.506242,38.506242,38.52,38.52,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
615,scientific_reasoning_32_v1,214,NVIDIA Nemotron 3 Nano 30B-A3B,GR_GPS_001,velocity_shift_us_day,7.213057,7.213057,-7.21,-7.21,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
616,scientific_reasoning_32_v1,217,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,439.604695,486.8,486.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
617,scientific_reasoning_32_v1,217,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.802347,243.4,243.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
618,scientific_reasoning_32_v1,217,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,88.620232,17.134,17.134,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
619,scientific_reasoning_32_v1,218,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,439.604695,49.2,49.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
620,scientific_reasoning_32_v1,218,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.802347,24.6,24.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
621,scientific_reasoning_32_v1,218,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,88.620232,0.0885,0.0885,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
622,scientific_reasoning_32_v1,219,Gemma 3 12B IT,GR_ISCO_001,f_gw_hz,439.604695,439.604695,758.8,758.8,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
623,scientific_reasoning_32_v1,219,Gemma 3 12B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.802347,379.4,379.4,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
624,scientific_reasoning_32_v1,219,Gemma 3 12B IT,GR_ISCO_001,r_isco_km,88.620232,88.620232,0.0885,0.0885,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
625,scientific_reasoning_32_v1,220,Gemma 3 27B IT,GR_ISCO_001,f_gw_hz,439.604695,439.604695,431.2,431.2,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
626,scientific_reasoning_32_v1,220,Gemma 3 27B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.802347,215.6,215.6,MISMATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
627,scientific_reasoning_32_v1,220,Gemma 3 27B IT,GR_ISCO_001,r_isco_km,88.620232,88.620232,88.62,88.62,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
628,scientific_reasoning_32_v1,221,Gemma 4 31B IT,GR_ISCO_001,f_gw_hz,439.604695,439.604695,439.4,439.4,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
629,scientific_reasoning_32_v1,221,Gemma 4 31B IT,GR_ISCO_001,f_orbital_hz,219.802347,219.802347,219.7,219.7,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
630,scientific_reasoning_32_v1,221,Gemma 4 31B IT,GR_ISCO_001,r_isco_km,88.620232,88.620232,88.62,88.62,MATCH,0.01,relative,numeric,official_scenario_id_v1,2026-07-05 07:48:19
