source_run_id,batch,scenario_id,category,model_name,field_name,expected_value,extracted_value,original_abs_error,original_rel_error,original_abs_tolerance,original_rel_tolerance,effective_plus_one_pp_abs_tolerance,effective_plus_one_pp_rel_tolerance,original_field_pass,plus_one_pp_field_pass,failure_type,eligible_for_plus_one_pp_rescue,notes
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,apsidal_harmonic_deg,90,90^\circ,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,apsidal_kepler_deg,180,180^\circ,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,apsidal_n_minus1_deg,127.279221,127.28^\circ,0.000778999999994,6.12040200964e-06,1.27279221,0.01,2.54558442,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
4626221f-f5e2-47b7-9c73-7930e0977b54,V3,CM_APSIDAL_001,Classical Mechanics,Gemma 4 31B IT,precession_per_period_deg,-105.441559,-105.44^\circ,0.001559,1.47854414785e-05,1.05441559,0.01,2.10883118,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,apsidal_harmonic_deg,90,90,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,apsidal_kepler_deg,180,180,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,apsidal_n_minus1_deg,127.279221,180/\sqrt{2} \approx 127.279,0.00022100000001,1.73633997972e-06,1.27279221,0.01,2.54558442,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
d410a814-2896-4137-8dcd-4ea1e3fde257,V3,CM_APSIDAL_001,Classical Mechanics,Granite 4.1 8B,precession_per_period_deg,-105.441559,-105.44,0.001559,1.47854414785e-05,1.05441559,0.01,2.10883118,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,apsidal_harmonic_deg,90,90,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,apsidal_kepler_deg,180,180,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,apsidal_n_minus1_deg,127.279221,63.43,63.849221,0.501646855617,1.27279221,0.01,2.54558442,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
c5b81f9e-4521-4354-8a5d-745ff4c05bcf,V3,CM_APSIDAL_001,Classical Mechanics,Llama 3.1 8B Instruct,precession_per_period_deg,-105.441559,6.86,112.301559,1.06505973608,1.05441559,0.01,2.10883118,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,apsidal_harmonic_deg,90,90,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,apsidal_kepler_deg,180,180,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,apsidal_n_minus1_deg,127.279221,134.7356,7.456379,0.0585828459777,1.27279221,0.01,2.54558442,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
8d88ebb6-c7fb-48bf-8150-c24d1049670c,V3,CM_APSIDAL_001,Classical Mechanics,Ministral 3 8B,precession_per_period_deg,-105.441559,9.4712,114.912759,1.08982416506,1.05441559,0.01,2.10883118,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,apsidal_harmonic_deg,90,90^\circ,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,apsidal_kepler_deg,180,180^\circ,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,apsidal_n_minus1_deg,127.279221,135^\circ,7.720779,0.0606601685596,1.27279221,0.01,2.54558442,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4e065114-6895-4037-9f9c-d85e9790bfc5,V3,CM_APSIDAL_001,Classical Mechanics,Mistral NeMo 12B,precession_per_period_deg,-105.441559,-90^\circ,15.441559,0.146446611246,1.05441559,0.01,2.10883118,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,apsidal_harmonic_deg,90,90,0,0,0.9,0.01,1.8,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,apsidal_kepler_deg,180,180,0,0,1.8,0.01,3.6,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,apsidal_n_minus1_deg,127.279221,127.28,0.000778999999994,6.12040200964e-06,1.27279221,0.01,2.54558442,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
e4082586-1169-4679-b9af-5b1bc02b93ae,V3,CM_APSIDAL_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,precession_per_period_deg,-105.441559,-105.44,0.001559,1.47854414785e-05,1.05441559,0.01,2.10883118,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,dl_eds_mpc,899.377374,899.33,0.047374,5.2674218153e-05,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,dl_lcdm_mpc,989.315111,988.25,1.065111,0.0010766145065,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,dl_linear_mpc,856.54988,856.55,0.000119999999924,1.40096919895e-07,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
95f6ba98-9ad9-4743-98f6-e08bef51a990,V3,COS_DL_001,Cosmology,Gemma 3 12B IT,hubble_distance_mpc,4282.7494,4.283,4278.4664,0.998999941486,42.827494,0.01,85.654988,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,dl_eds_mpc,899.377374,900.0,0.622626,0.000692285594456,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,dl_lcdm_mpc,989.315111,990.4,1.084889,0.00109660611461,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,dl_linear_mpc,856.54988,857.1,0.55012,0.000642250980176,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,hubble_distance_mpc,4282.7494,4285.7,2.9506,0.000688949953504,42.827494,0.01,85.654988,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,dl_eds_mpc,899.377374,899.38,0.00262599999996,2.91979771326e-06,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,dl_lcdm_mpc,989.315111,989.32,0.00488900000005,4.94180261242e-06,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,dl_linear_mpc,856.54988,856.55,0.000119999999924,1.40096919895e-07,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,hubble_distance_mpc,4282.7494,4282.75,0.000600000000304,1.40096920054e-07,42.827494,0.01,85.654988,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,dl_eds_mpc,899.377374,900.2,0.822626,0.000914661657922,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,dl_lcdm_mpc,989.315111,990.0,0.684889,0.000692285999056,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,dl_linear_mpc,856.54988,856.7,0.15012,0.000175261246899,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,hubble_distance_mpc,4282.7494,4283.5,0.7506,0.000175261246899,42.827494,0.01,85.654988,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,dl_eds_mpc,899.377374,902.49,3.112626,0.0034608675846,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,dl_lcdm_mpc,989.315111,988.51,0.805111,0.000813806431387,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,dl_linear_mpc,856.54988,857.14,0.59012,0.000688949953504,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,hubble_distance_mpc,4282.7494,4285.71,2.9606,0.000691284902171,42.827494,0.01,85.654988,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,dl_eds_mpc,899.377374,4.500,894.877374,0.994996538572,8.99377374,0.01,17.98754748,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,dl_lcdm_mpc,989.315111,4.937,984.378111,0.995009678974,9.89315111,0.01,19.78630222,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,dl_linear_mpc,856.54988,0.85714,855.69274,0.99899931105,8.5654988,0.01,17.1309976,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,hubble_distance_mpc,4282.7494,4.28571,4278.46369,0.998999308715,42.827494,0.01,85.654988,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,dl_eds_mpc,899.377374,44999.99,44100.612626,49.0346031609,8.99377374,0.01,17.98754748,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,dl_lcdm_mpc,989.315111,49999.99,49010.674889,49.5400043364,9.89315111,0.01,19.78630222,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,dl_linear_mpc,856.54988,1200,343.45012,0.400969199832,8.5654988,0.01,17.1309976,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,hubble_distance_mpc,4282.7494,42857.14,38574.3906,9.00692218882,42.827494,0.01,85.654988,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,dl_eds_mpc,899.377374,900.00,0.622626,0.000692285594456,8.99377374,0.01,17.98754748,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,dl_lcdm_mpc,989.315111,989.01,0.305111,0.000308406286943,9.89315111,0.01,19.78630222,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,dl_linear_mpc,856.54988,857.14,0.59012,0.000688949953504,8.5654988,0.01,17.1309976,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,hubble_distance_mpc,4282.7494,4285.71,2.9606,0.000691284902171,42.827494,0.01,85.654988,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,grav_shift_us_day,45.719299,544,498.280701,10.8986951222,0.45719299,0.01,0.91438598,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,net_shift_us_day,38.506242,537,498.493758,12.9457909188,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,velocity_shift_us_day,7.213057,-7.21,14.423057,1.99957618524,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,grav_shift_us_day,45.719299,47.4,1.680701,0.0367613029237,0.45719299,0.01,0.91438598,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,net_shift_us_day,38.506242,40.2,1.693758,0.0439865827468,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,velocity_shift_us_day,7.213057,-7.21,14.423057,1.99957618524,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
83128479-f3b5-4076-b4d8-697f3b7632f1,V3,GR_GPS_001,General Relativity,Gemma 4 31B IT,grav_shift_us_day,45.719299,45.6,0.119299,0.00260937946577,0.45719299,0.01,0.91438598,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
83128479-f3b5-4076-b4d8-697f3b7632f1,V3,GR_GPS_001,General Relativity,Gemma 4 31B IT,net_shift_us_day,38.506242,38.4,0.106242,0.00275908513742,0.38506242,0.01,0.77012484,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
83128479-f3b5-4076-b4d8-697f3b7632f1,V3,GR_GPS_001,General Relativity,Gemma 4 31B IT,velocity_shift_us_day,7.213057,-7.2,14.413057,1.99818981051,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
9991d196-4513-449c-9fa5-bc9e85fe608f,V3,GR_GPS_001,General Relativity,Granite 4.1 8B,grav_shift_us_day,45.719299,45.7,0.019299,0.000422119333019,0.45719299,0.01,0.91438598,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9991d196-4513-449c-9fa5-bc9e85fe608f,V3,GR_GPS_001,General Relativity,Granite 4.1 8B,net_shift_us_day,38.506242,38.5,0.006242,0.000162103588296,0.38506242,0.01,0.77012484,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
9991d196-4513-449c-9fa5-bc9e85fe608f,V3,GR_GPS_001,General Relativity,Granite 4.1 8B,velocity_shift_us_day,7.213057,-7.2,14.413057,1.99818981051,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
637b75a5-6869-433d-b669-e89b15b2555e,V3,GR_GPS_001,General Relativity,Llama 3.1 8B Instruct,grav_shift_us_day,45.719299,74600,74554.280701,1630.69605903,0.45719299,0.01,0.91438598,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
637b75a5-6869-433d-b669-e89b15b2555e,V3,GR_GPS_001,General Relativity,Llama 3.1 8B Instruct,net_shift_us_day,38.506242,240,201.493758,5.23275571789,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
637b75a5-6869-433d-b669-e89b15b2555e,V3,GR_GPS_001,General Relativity,Llama 3.1 8B Instruct,velocity_shift_us_day,7.213057,-72200,72207.213057,10010.6255998,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,grav_shift_us_day,45.719299,"44.9,",0.819299,0.017920200395,0.45719299,0.01,0.91438598,0.02,false,true,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,net_shift_us_day,38.506242,"-27.3,",65.806242,1.70897596291,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,velocity_shift_us_day,7.213057,-72.2.,79.413057,11.0096255998,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,V3,GR_GPS_001,General Relativity,Mistral NeMo 12B,grav_shift_us_day,45.719299,+1.99,43.729299,0.956473523358,0.45719299,0.01,0.91438598,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,V3,GR_GPS_001,General Relativity,Mistral NeMo 12B,net_shift_us_day,38.506242,-5.22,43.726242,1.13556243686,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,V3,GR_GPS_001,General Relativity,Mistral NeMo 12B,velocity_shift_us_day,7.213057,-7.21,14.423057,1.99957618524,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a31b717b-3b3d-4f54-9f3b-2236e1370d22,V3,GR_GPS_001,General Relativity,Mistral Small 3.2 24B Instruct,grav_shift_us_day,45.719299,47.6,1.880701,0.0411358231892,0.45719299,0.01,0.91438598,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a31b717b-3b3d-4f54-9f3b-2236e1370d22,V3,GR_GPS_001,General Relativity,Mistral Small 3.2 24B Instruct,net_shift_us_day,38.506242,40.4,1.893758,0.049180545845,0.38506242,0.01,0.77012484,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a31b717b-3b3d-4f54-9f3b-2236e1370d22,V3,GR_GPS_001,General Relativity,Mistral Small 3.2 24B Instruct,velocity_shift_us_day,7.213057,-7.2,14.413057,1.99818981051,0.07213057,0.01,0.14426114,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
dbbe1d7b-1475-462c-878a-493a65482ef5,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 12B IT,energy_per_area_uJ_m2,0.433375,126.8,126.366625,291.587251226,0.00433375,0.01,0.0086675,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
dbbe1d7b-1475-462c-878a-493a65482ef5,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 12B IT,pressure_double_d_pa,0.812579,569.31,568.497421,699.62110884,0.00812579,0.01,0.01625158,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
dbbe1d7b-1475-462c-878a-493a65482ef5,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 12B IT,pressure_pa,13.001258,9129.03,9116.028742,701.165128944,0.13001258,0.01,0.26002516,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a7e05154-1247-4373-b18c-e75f49ecf34a,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 27B IT,energy_per_area_uJ_m2,0.433375,0.027,0.406375,0.937698298241,0.00433375,0.01,0.0086675,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a7e05154-1247-4373-b18c-e75f49ecf34a,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 27B IT,pressure_double_d_pa,0.812579,0.000105,0.812474,0.999870781795,0.00812579,0.01,0.01625158,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
a7e05154-1247-4373-b18c-e75f49ecf34a,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 27B IT,pressure_pa,13.001258,0.00168,12.999578,0.999870781735,0.13001258,0.01,0.26002516,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,energy_per_area_uJ_m2,0.433375,4.337,3.903625,9.00749927892,0.00433375,0.01,0.0086675,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,pressure_double_d_pa,0.812579,8.13,7.317421,9.00518103471,0.00812579,0.01,0.01625158,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,pressure_pa,13.001258,130.1,117.098742,9.00672396471,0.13001258,0.01,0.26002516,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
81351b41-e944-416c-979d-7650f60107cb,V3,QFT_CASIMIR_001,Quantum Field Theory,Granite 4.1 8B,energy_per_area_uJ_m2,0.433375,0.43,0.003375,0.00778771271993,0.00433375,0.01,0.0086675,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
81351b41-e944-416c-979d-7650f60107cb,V3,QFT_CASIMIR_001,Quantum Field Theory,Granite 4.1 8B,pressure_double_d_pa,0.812579,0.81,0.002579,0.00317384525074,0.00812579,0.01,0.01625158,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
81351b41-e944-416c-979d-7650f60107cb,V3,QFT_CASIMIR_001,Quantum Field Theory,Granite 4.1 8B,pressure_pa,13.001258,13.0,0.001258,9.67598673913e-05,0.13001258,0.01,0.26002516,0.02,true,true,none,true,relative_tolerance_plus_0_01_percentage_point
0ed2217a-06ad-4917-b517-25fdcad0cab9,V3,QFT_CASIMIR_001,Quantum Field Theory,Llama 3.1 8B Instruct,energy_per_area_uJ_m2,0.433375,2.83 \times 10^{-14},0.433375,1,0.00433375,0.01,0.0086675,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
0ed2217a-06ad-4917-b517-25fdcad0cab9,V3,QFT_CASIMIR_001,Quantum Field Theory,Llama 3.1 8B Instruct,pressure_double_d_pa,0.812579,4300,4299.187421,5290.79316719,0.00812579,0.01,0.01625158,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
0ed2217a-06ad-4917-b517-25fdcad0cab9,V3,QFT_CASIMIR_001,Quantum Field Theory,Llama 3.1 8B Instruct,pressure_pa,13.001258,6880,6866.998742,528.179560932,0.13001258,0.01,0.26002516,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
d504b04e-bf1e-416b-a8f1-151658823740,V3,QFT_CASIMIR_001,Quantum Field Theory,Ministral 3 8B,energy_per_area_uJ_m2,0.433375,13.6,13.166625,30.3815979233,0.00433375,0.01,0.0086675,0.02,false,false,numeric_mismatch,true,relative_tolerance_plus_0_01_percentage_point
