source_run_id,batch,scenario_id,category,model_name,original_deterministic_grade,original_error_tags,original_failed_fields,extraction_status,helper_status,secondary_numeric_category,soft_numeric_eligible,numeric_fields_total,numeric_fields_failed_original,numeric_fields_passed_after_increased_tolerance,non_numeric_failures_present,extraction_or_format_failure_present,conceptual_failure_present,increased_tolerance_changed_result,reason,bertscore_reasoning_only_v2_f1,rouge_l_f1,chrf_score,roscoe_reasoning_alignment,candidate_reference_length_ratio
218ab9ee-bcb4-4ea8-9ea5-27f50255759c,V3,COS_DL_001,Cosmology,Gemma 3 27B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8425501585006714,0.9336384439359268,0.8987294497871797,0.9625526070594788,0.9918166939443536
9b43c249-fc19-463d-9f32-928d33522cd0,V3,COS_DL_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.9189373254776001,0.9723502304147464,0.9832692720635119,0.9890472888946533,1.0081833060556464
34cd051f-7d65-45c5-8ebf-a814fb4f5ed9,V3,COS_DL_001,Cosmology,Granite 4.1 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,-0.0947883203625679,0.40425531914893614,0.5041505561930941,0.8642145395278931,2.261865793780687
b4d6a91d-fa00-46eb-bfa4-4bd21487259c,V3,COS_DL_001,Cosmology,Llama 3.1 8B Instruct,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8312644958496094,0.8931116389548694,0.860692676840951,0.9616961479187012,0.9689034369885434
7e158b39-fc5d-4ba7-86a6-70440815a664,V3,COS_DL_001,Cosmology,Ministral 3 8B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,HARD_FAIL,false,4,4,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.3891149163246155,0.7198443579766537,0.673688982411735,0.8999419212341309,1.2225859247135842
4f06ea18-7b13-4c03-a4a7-37036abe296d,V3,COS_DL_001,Cosmology,Mistral NeMo 12B,FAIL,dl_eds_mpc:MISMATCH;dl_lcdm_mpc:MISMATCH;dl_linear_mpc:MISMATCH;hubble_distance_mpc:MISMATCH,dl_eds_mpc;dl_lcdm_mpc;dl_linear_mpc;hubble_distance_mpc,OK,OK,HARD_FAIL,false,4,4,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8387851119041443,0.9308755760368664,0.8868562914453937,0.9528350830078125,1.004909983633388
47ac3873-4e9b-418a-8076-151b5dd3d817,V3,COS_DL_001,Cosmology,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8991860151290894,0.9400921658986175,0.9109682126162892,0.9639065861701965,0.9934533551554828
0ada0fb0-29cc-4f10-b31a-705df74e52ae,V3,GR_GPS_001,General Relativity,Gemma 3 12B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.606954038143158,0.7204968944099379,0.5433495849735764,0.9509064555168152,0.5014903129657228
e7473180-0785-429d-84d1-b9888a90bff4,V3,GR_GPS_001,General Relativity,Gemma 3 27B IT,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.4928421080112457,0.6823529411764706,0.5475489414531911,0.9406189918518066,0.5827123695976155
83128479-f3b5-4076-b4d8-697f3b7632f1,V3,GR_GPS_001,General Relativity,Gemma 4 31B IT,FAIL,velocity_shift_us_day:MISMATCH,velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.21354715526103973,0.5073170731707316,0.4894205249529027,0.8831935524940491,0.8971684053651267
9991d196-4513-449c-9fa5-bc9e85fe608f,V3,GR_GPS_001,General Relativity,Granite 4.1 8B,FAIL,velocity_shift_us_day:MISMATCH,velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.16375485062599182,0.24568668046928913,0.35811346098804325,0.8171896934509277,1.9023845007451565
637b75a5-6869-433d-b669-e89b15b2555e,V3,GR_GPS_001,General Relativity,Llama 3.1 8B Instruct,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.058501631021499634,0.2181818181818182,0.3811387081132647,0.7910165786743164,2.1535022354694484
30e59015-74c8-4d8c-abe8-a916e9150032,V3,GR_GPS_001,General Relativity,Ministral 3 8B,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.3455626368522644,0.5924764890282131,0.44105825605195503,0.9166766405105591,0.5178837555886736
69fbc5d3-4c42-43a5-bee4-fd591d229ef9,V3,GR_GPS_001,General Relativity,Mistral NeMo 12B,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.18173079192638397,0.48221343873517786,0.41535444506996144,0.8755019903182983,0.7295081967213115
a31b717b-3b3d-4f54-9f3b-2236e1370d22,V3,GR_GPS_001,General Relativity,Mistral Small 3.2 24B Instruct,FAIL,grav_shift_us_day:MISMATCH;net_shift_us_day:MISMATCH;velocity_shift_us_day:MISMATCH,grav_shift_us_day;net_shift_us_day;velocity_shift_us_day,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.6212500333786011,0.7204968944099379,0.542843272582544,0.9585109949111938,0.5022354694485842
dbbe1d7b-1475-462c-878a-493a65482ef5,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 12B IT,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.44777512550354004,0.6387096774193548,0.5390448713887858,0.9402066469192505,0.552689756816507
a7e05154-1247-4373-b18c-e75f49ecf34a,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 3 27B IT,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.566674530506134,0.6609880749574106,0.5303499927505334,0.960378885269165,0.47752394988946206
4dde1392-4ac8-428c-b9da-6bcc205ea668,V3,QFT_CASIMIR_001,Quantum Field Theory,Gemma 4 31B IT,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.585877001285553,0.6734348561759729,0.5398584610873234,0.9592174887657166,0.4767870302137067
81351b41-e944-416c-979d-7650f60107cb,V3,QFT_CASIMIR_001,Quantum Field Theory,Granite 4.1 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,-0.04036323353648186,0.2820705176294073,0.44286624664115803,0.7981340289115906,1.8157700810611643
0ed2217a-06ad-4917-b517-25fdcad0cab9,V3,QFT_CASIMIR_001,Quantum Field Theory,Llama 3.1 8B Instruct,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.40535151958465576,0.6068515497553019,0.5208812108070093,0.9294244050979614,0.5696389093588798
d504b04e-bf1e-416b-a8f1-151658823740,V3,QFT_CASIMIR_001,Quantum Field Theory,Ministral 3 8B,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.3779429793357849,0.581039755351682,0.533163617020546,0.9116668701171875,0.6396462785556374
bea3064c-f5a0-4eb4-a402-ebfb00b71e9f,V3,QFT_CASIMIR_001,Quantum Field Theory,Mistral NeMo 12B,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.5441675186157227,0.6677908937605397,0.5317119200857157,0.9551564455032349,0.4812085482682388
1af000e0-80c0-45b3-9f95-f707072fdac3,V3,QFT_CASIMIR_001,Quantum Field Theory,Mistral Small 3.2 24B Instruct,FAIL,energy_per_area_uJ_m2:MISMATCH;pressure_double_d_pa:MISMATCH;pressure_pa:MISMATCH,energy_per_area_uJ_m2;pressure_double_d_pa;pressure_pa,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.48536425828933716,0.6413223140495867,0.5367014543787534,0.9433456659317017,0.5210022107590273
6c48eb8a-bf99-4ad6-9a55-a3097ce5d672,V3,QI_WERNER_001,Quantum Information Theory,Gemma 3 12B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8923170566558838,0.9406593406593408,0.9724442955421583,0.9438144564628601,1.0136612021857923
eeb13605-e28d-4146-a8bb-a2d6b3475052,V3,QI_WERNER_001,Quantum Information Theory,Gemma 3 27B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8865456581115723,0.9636363636363637,0.9600707883485302,0.9814419746398926,0.9658469945355191
d2fb18e4-416b-4be2-9501-0b4d49cd535a,V3,QI_WERNER_001,Quantum Information Theory,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.9082410931587219,0.9365426695842451,0.9635967437094511,0.9470989108085632,1.005464480874317
dadc5ed2-8765-42cd-b756-8e32ac2d9f45,V3,QI_WERNER_001,Quantum Information Theory,Granite 4.1 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.172477588057518,0.5363636363636364,0.5884288264396889,0.90859454870224,1.8401639344262295
f95b1fba-a8d5-4851-a0b3-6a2433ce8fdf,V3,QI_WERNER_001,Quantum Information Theory,Llama 3.1 8B Instruct,FAIL,concurrence_at_p05:MISMATCH,concurrence_at_p05,OK,OK,HARD_FAIL,false,4,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8532043695449829,0.9030732860520094,0.9192685195139132,0.9658822417259216,0.9562841530054644
ac146922-b67b-431b-a16b-53713de6470e,V3,QI_WERNER_001,Quantum Information Theory,Ministral 3 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8908510804176331,0.9594594594594594,0.9668800338099571,0.9677416682243347,1.0013661202185793
739669d7-f24b-48b0-aaa4-7ea7484fd9f5,V3,QI_WERNER_001,Quantum Information Theory,Mistral NeMo 12B,FAIL,concurrence_at_p05:MISMATCH,concurrence_at_p05,OK,OK,HARD_FAIL,false,4,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8847759366035461,0.9502262443438915,0.9574304059550219,0.9693461656570435,0.9795081967213115
be6aefd2-aa5a-4bad-98e8-972c21fee52a,V3,QI_WERNER_001,Quantum Information Theory,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.9237145185470581,0.963963963963964,0.9804635127427989,0.9785997271537781,0.9877049180327869
252e5a22-0a7b-412b-ae8c-1e0bc538da7c,V3,QM_TUNNEL_001,Quantum Mechanics,Gemma 3 12B IT,FAIL,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.6806759238243103,0.84472049689441,0.8496668688125221,0.9144154787063599,1.1984962406015038
633ca832-c7c2-4e57-8667-0e5462503514,V3,QM_TUNNEL_001,Quantum Mechanics,Gemma 3 27B IT,FAIL,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.770108163356781,0.8726513569937371,0.8789222633057456,0.9303179979324341,1.1533834586466165
2742e121-11c7-40dc-a1f9-f3aad05e93ab,V3,QM_TUNNEL_001,Quantum Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,4,0,0,false,false,false,false,original_pass_preserved,0.8244986534118652,0.9041095890410958,0.8689184654788977,0.9534062743186951,0.9187969924812031
c4c34083-846b-4a5b-9241-5b10ea48920a,V3,QM_TUNNEL_001,Quantum Mechanics,Llama 3.1 8B Instruct,FAIL,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8015438318252563,0.8426150121065376,0.7151196115677125,0.930216372013092,0.7654135338345864
69105aad-c0ce-42d1-bb33-a335484e353a,V3,QM_TUNNEL_001,Quantum Mechanics,Ministral 3 8B,FAIL,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.3922930061817169,0.8196721311475409,0.8225213237873427,0.9120562076568604,1.350375939849624
54448dad-7233-4056-ae08-be960e31c16d,V3,QM_TUNNEL_001,Quantum Mechanics,Mistral NeMo 12B,FAIL,kappa_L:MISMATCH;kappa_per_nm:UNPARSEABLE:parse-fail:SympifyError;log10_T:MISMATCH;prefactor:MISMATCH,kappa_L;kappa_per_nm;log10_T;prefactor,OK,OK,HARD_FAIL,false,4,4,0,true,true,false,false,extraction_or_format_failure_present,0.7204899787902832,0.8232558139534883,0.754738171205537,0.902357816696167,0.9022556390977443
0da1e3a2-7970-4e89-9df6-00d6ef104a50,V3,QM_TUNNEL_001,Quantum Mechanics,Mistral Small 3.2 24B Instruct,FAIL,kappa_L:MISMATCH;kappa_per_nm:MISMATCH;log10_T:MISMATCH,kappa_L;kappa_per_nm;log10_T,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8326167464256287,0.9082774049217002,0.8728324102950396,0.9264852404594421,0.9969924812030075
b51a38fc-3664-46c2-a584-92b132c4b017,V3,SR_BELL_001,Special Relativity,Gemma 3 12B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.844761312007904,0.8963855421686746,0.9326756449867345,0.9691950082778931,0.9805352798053528
9c6eca53-936a-41af-8459-9e55496a588e,V3,SR_BELL_001,Special Relativity,Gemma 3 27B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.8648724555969238,0.9160997732426304,0.9540342502305124,0.9675679802894592,1.0291970802919708
df3cdce2-3059-42f5-806b-1072d96949a5,V3,SR_BELL_001,Special Relativity,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.5308193564414978,0.7975460122699387,0.8546338512295429,0.9463783502578735,1.1739659367396593
d2552a2b-6eaa-4fa1-a60e-8e906f0bcb87,V3,SR_BELL_001,Special Relativity,Granite 4.1 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,-0.017498468980193138,0.43687943262411344,0.6284286888234145,0.8660353422164917,2.0900243309002433
fa92b034-0c55-40c7-8d05-fbc188694292,V3,SR_BELL_001,Special Relativity,Llama 3.1 8B Instruct,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.8892678022384644,0.9310344827586207,0.953615305507351,0.9713062644004822,0.9793187347931873
ccd2856b-b402-4e7e-b4ea-6124d1514eb0,V3,SR_BELL_001,Special Relativity,Ministral 3 8B,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.8654940128326416,0.9185520361990951,0.9566102197701597,0.9618058204650879,1.0231143552311435
4115b317-b358-4e9f-b8f0-1ec168183806,V3,SR_BELL_001,Special Relativity,Mistral NeMo 12B,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.9345576763153076,0.971563981042654,0.9914191870065052,0.9779743552207947,0.9987834549878345
612db0fa-8d03-481c-ac03-7c1df757e96a,V3,SR_BELL_001,Special Relativity,Mistral Small 3.2 24B Instruct,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,0.9183666110038757,0.9573459715639812,0.9757727726467987,0.960712730884552,0.98661800486618
61e95544-755c-4b86-9adf-1517dc64f1fc,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 12B IT,FAIL,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.4723428189754486,0.7287024901703802,0.7237215599928412,0.8712597489356995,1.518628912071535
188bc4ef-e984-49f4-b584-bd3a99572a45,V3,STAT_BEC_001,Statistical Mechanics,Gemma 3 27B IT,FAIL,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.6669195294380188,0.8049113233287858,0.8448717745429701,0.9064953923225403,1.2652757078986587
7291fcc8-4808-4d96-8b8c-a5286af017df,V3,STAT_BEC_001,Statistical Mechanics,Gemma 4 31B IT,FAIL,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.838113009929657,0.9242199108469539,0.9148267334660939,0.9628540873527527,1.0625931445603576
1205af10-0f2d-4c8b-ade7-beb9155d9d4d,V3,STAT_BEC_001,Statistical Mechanics,Ministral 3 8B,FAIL,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.02937813103199005,0.3882063882063882,0.3777918998440968,0.8514547348022461,2.6646795827123695
08aed30b-5c92-41e7-8512-8d612ffade64,V3,STAT_BEC_001,Statistical Mechanics,Mistral NeMo 12B,FAIL,psd_at_2tc:MISMATCH;tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,psd_at_2tc;tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8608234524726868,0.9267515923566878,0.802161781117586,0.9429605603218079,0.8390461997019374
eed5e543-0bf8-4de7-b85b-655c79dfb28c,V3,STAT_BEC_001,Statistical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,tc_nK:MISMATCH;tc_no_zeta_nK:MISMATCH,tc_nK;tc_no_zeta_nK,OK,OK,HARD_FAIL,false,4,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.7269899249076843,0.8166666666666667,0.8612327700213779,0.9269658327102661,1.1982116244411327
cf0f5553-a37e-484c-b664-53217a238526,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 12B IT,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8352651000022888,0.9090909090909091,0.8882099073079237,0.9484325051307678,0.9503105590062112
cc0939dc-5379-4225-915b-cef4d5883b59,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 3 27B IT,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8747514486312866,0.9283489096573209,0.913208020908759,0.9419435858726501,0.9937888198757764
8c78ea06-5052-4340-9c3f-f73b2ced036e,V4,CM_KAPITZA_001,Classical Mechanics,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,2,0,0,false,false,false,false,original_pass_preserved,0.6335453987121582,0.6666666666666667,0.7346462517847631,0.9253577589988708,2.5817805383022776
297bb41a-5909-4b26-9936-dd1af5211f9c,V4,CM_KAPITZA_001,Classical Mechanics,Granite 4.1 8B,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.06008379906415939,0.35419847328244275,0.45159877007128396,0.8474037051200867,2.8053830227743273
c876484e-6565-4473-8cda-3f8554755dbd,V4,CM_KAPITZA_001,Classical Mechanics,Llama 3.1 8B Instruct,FAIL,f_min_hz:MISMATCH,f_min_hz,OK,OK,HARD_FAIL,false,2,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.8321986198425293,0.8727272727272727,0.8882738198673908,0.9336335062980652,1.0351966873706004
6cf088ae-d374-4809-90c5-c1620139f384,V4,CM_KAPITZA_001,Classical Mechanics,Ministral 3 8B,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.20275522768497467,0.53276955602537,0.5923069593194249,0.8963330984115601,1.5507246376811594
422bb7fd-7549-43d4-9c14-1a96a2158a1a,V4,CM_KAPITZA_001,Classical Mechanics,Mistral NeMo 12B,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.7809463739395142,0.8517350157728707,0.8477748633201005,0.934367835521698,1.0082815734989647
ec03508e-f8ed-498f-9a9c-f2bd032d5130,V4,CM_KAPITZA_001,Classical Mechanics,Mistral Small 3.2 24B Instruct,FAIL,f_min_hz:MISMATCH;omega_min_rad_s:MISMATCH,f_min_hz;omega_min_rad_s,OK,OK,HARD_FAIL,false,2,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.887634813785553,0.9374999999999999,0.937054165952948,0.9497219324111938,0.989648033126294
f9c05801-ce09-4b39-8f13-c10a55d785b7,V4,COS_DESITTER_001,Cosmology,Gemma 3 12B IT,FAIL,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,efolds_to_gh;gh_temp_e30_K;horizon_gpc,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.07853368669748306,0.4822695035460992,0.613224032259314,0.8535398244857788,2.0569620253164556
ac523904-da02-4286-b34b-441d9278b9b8,V4,COS_DESITTER_001,Cosmology,Gemma 3 27B IT,FAIL,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,efolds_to_gh;gh_temp_e30_K;horizon_gpc,OK,OK,HARD_FAIL,false,3,3,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.7769485712051392,0.8970588235294118,0.899961190157685,0.9315701723098755,1.0727848101265822
491a2baf-b665-4ce6-837c-9a9d3c21f9ed,V4,COS_DESITTER_001,Cosmology,Gemma 4 31B IT,PASS,,,OK,OK,PASS_ORIGINAL,false,3,0,0,false,false,false,false,original_pass_preserved,-0.06891496479511261,0.4243119266055046,0.668288906496323,0.8428804278373718,2.9287974683544302
26ede9fe-ceec-41da-b26e-b510f3260cff,V4,COS_DESITTER_001,Cosmology,Granite 4.1 8B,FAIL,efolds_to_gh:MISMATCH,efolds_to_gh,OK,OK,HARD_FAIL,false,3,1,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.29742735624313354,0.28404669260700394,0.439708460964338,0.8279292583465576,3.5838607594936707
a0b03a0b-3abe-4557-a316-58e0a8feecda,V4,COS_DESITTER_001,Cosmology,Llama 3.1 8B Instruct,FAIL,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,efolds_to_gh;gh_temp_e30_K;horizon_gpc,OK,OK,HARD_FAIL,false,3,3,1,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.621528685092926,0.7727272727272728,0.8505364366985766,0.9372358918190002,1.1977848101265822
47b01d7f-0cd5-4d9d-8d26-4e6033183f2d,V4,COS_DESITTER_001,Cosmology,Ministral 3 8B,FAIL,gh_temp_e30_K:MISMATCH;horizon_gpc:MISMATCH,gh_temp_e30_K;horizon_gpc,OK,OK,HARD_FAIL,false,3,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,-0.22702664136886597,0.3678696158323632,0.4918016276465597,0.8299509286880493,2.528481012658228
3fdf2a5b-9eab-4eee-b8f4-8e57cbf19d5d,V4,COS_DESITTER_001,Cosmology,Mistral NeMo 12B,FAIL,efolds_to_gh:MISMATCH;gh_temp_e30_K:MISMATCH,efolds_to_gh;gh_temp_e30_K,OK,OK,HARD_FAIL,false,3,2,0,false,false,false,false,numeric_mismatch_exceeds_1_25x_tolerance,0.7221071124076843,0.8652482269503546,0.8940976382048668,0.9362574815750122,1.1075949367088607
